Country Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Slovenia,334655022.9,329972648.3,290785271.8,301139822.2,274841827.8,222391556.8,271488790.4,326959522.8,416906753.7,493153892.9,514172799.5,608833753.4,692654912.6,829384406.9,798868642.2,772085107.5,665679671.4,543496416.5,506742932.1,486194870.4,400771875.3,449177539.1,473796757.2,529496122.7,572884012.5,574831870.5,
Sweden,5729770498,6203436943,5203218383,5132285182,5148727432,4789440137,4128046006,4354573015,5305640404,5514710385,5518466926,5577203266,6386221162,6024791006,5062962024,5885935800,6324747364,6243671605,6528737467,6555518064,5386942196,5427549191,5526592999,5732822794,5839555791,6453627281,
Eswatini,28769619.72,26486561.92,25662115.12,25731330.54,25853264.11,24471060.53,19665055.21,18338440.52,31927690.93,42695547.31,59471673.9,58520575.05,61877516.72,66657830.2,75911617.99,102032175,106629408.9,90639795.27,86040376.76,81355664,73527455.74,80527779.9,87762823.13,95863380.32,86532285.97,75109758.32,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,11591841.19,10543301.99,11398353.47,10542378.74,11090147.46,10325841.56,11065396.05,11699935.95,12239108.86,15927272.73,14727272.73,14366386.52,15176703.39,11124810.2,8651202.434,7157559.787,8712704.951,9924109.749,13766451.32,30909152.72,18101348.78,21920004.39,22290935.26,21561447.81,23496255.12,18814132.46,
Syrian Arab Republic,957899818.9,995089040.9,1046927961,1096039533,1127632857,897044908.7,1022526578,1102912157,1436210734,1388544983,1450324657,1435215692,1599033723,1732416848,2181974581,2346021283,2494887483,,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,20034138.17,24826410.61,16619008.38,16103004.99,20951796.25,21349034.24,26192330.83,34290403.85,40949759.12,50540901.22,55491517.97,222991451.4,389135909.6,611426848.7,738903737.1,615817007.5,609706993.1,,726459396,392382954.6,220982331.6,309567431.7,219081031.4,253174123.3,234709655,322866526.5,
East Asia & Pacific (IDA & IBRD countries),27128681547,30389214801,30941507587,28580953118,33801362944,37299148018,41890868874,48054186822,66543648275,77215525223,85588975622,62898124534,77066124479,95641542343,1.13516E+11,1.24474E+11,1.47162E+11,1.71441E+11,1.93307E+11,2.10019E+11,2.25448E+11,2.27424E+11,2.41176E+11,2.61102E+11,2.66248E+11,2.79983E+11,
Europe & Central Asia (IDA & IBRD countries),27021388595,31528698477,35232925557,25728812512,24393620006,26110324792,26787918463,31765731861,37134999355,43263663298,53306470517,64102621635,80497906267,98713526497,88248207210,97949443032,1.11785E+11,1.23543E+11,1.3262E+11,1.29512E+11,1.07229E+11,1.08793E+11,1.08983E+11,1.1167E+11,1.18355E+11,1.14241E+11,
Togo,30852572.78,,,,,,,,28831211.29,31719621.04,33238035.29,,,57009189.27,55130817.09,56832843.04,59018874,62931049.68,72419237.31,83080011.56,69977174.74,82019690.41,88414114.92,104378994.6,170566832.4,116304933.4,
Thailand,3849025896,3938047248,3264802658,2110239752,2056847122,1881009454,1724799637,1812993336,1891520588,1866937328,1984492828,2441917005,3522634436,4465994062,4799654668,4962419956,5512983861,5491915221,5901296947,5729778478,5724812311,5876294938,6320716259,6876114543,7286122371,7340188559,
Tajikistan,5803400.646,13458544.84,19050989.36,22613230.32,15126152.26,10353281.16,12468225.56,25577668.2,34788346.39,45110098.94,,,,52467120.6,47529274.32,53756933.71,71342116.79,76260471.83,,104280689.2,100679580.4,84590183.63,78305241.64,81419635.28,84290061.92,80370009.74,
Turkmenistan,135612612.6,48549386.5,106190591.1,87510040.16,111923076.9,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),28627321101,29578441980,29318097188,30192020605,25433071539,27240878883,27325777749,22859687791,21891400570,25108939553,32635301870,37884038300,46526111525,56309876299,56182928348,68380440074,73725893638,75230146466,78373972377,72646736969,59294872651,56588372617,66498157620,63105044545,60611977783,51877999105,
Timor-Leste,,,,,,,,,,,8230000,17105000,23735000,23651000,36481000,26389000,20530000,33388000,31683000,29624000,36959000,26217000,25442000,20610000,34400000,38456000,
Middle East & North Africa (IDA & IBRD countries),10305380499,11552504467,14266542970,15714397096,16534094810,17969079399,21006532269,13822928320,14895915019,17799251116,20568797356,23297586768,26980442528,33267383030,35336902862,38062236170,43058914279,46439276405,48117797841,45880656837,44183408607,41655105462,42887738360,39526529697,43450156866,47041118063,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),14843922761,14898083870,16208417999,16616786868,18392238657,18874870624,18887889072,19361949143,21420874130,26012470554,29359373061,30830893326,35994785233,41198040830,47239315908,55774806952,60752379602,58489489059,59196047345,64435944950,66175430519,72134974448,81781409552,83905919349,88560043184,90099505442,
Sub-Saharan Africa (IDA & IBRD countries),6199196374,5721158562,6104899536,6063777422,6740075385,6361034224,5757859510,6573025593,7439582729,9320664305,10408940608,12512552729,14179425610,17967409600,17839926570,16597353232,18232142939,18761367116,21753112629,23280917656,20399651537,19234949087,21669044171,18593060228,17891649717,17615471145,
Trinidad and Tobago,,,,,,,13945440.72,19492116.74,33736557,75889150.48,97752858.93,115560463.1,124750514.8,139098455.7,138523710.2,143063064.8,146080695.2,168762442.5,211176025.9,188885806.8,202106905.5,216276660,201814603.3,166008530.1,172525849.3,157370326.6,
Tunisia,342902458.4,397469509.2,358166577.8,365849374.7,357013395.4,332389762.7,335647906.8,345424236.7,407385561.1,444651416.7,468464580,497212664,490650558.8,578911487.3,564775933.7,571189045.7,715239597.1,681225950.6,759358881.2,908357287.6,979494041.9,987734705.2,858949581.3,844227367.1,1000922131,1157372367,
Turkiye,6606245815,7512090796,7791986304,8781048158,9951788874,9993730197,7216051045,9050377182,10277901778,10920773882,12081156314,13036508103,14987758360,16809576495,16047510904,17650464118,17006477805,17694320713,18427646197,17576538471,15668750000,17827702151,17822738263,19648693824,20603378497,17724632066,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,85513656.09,101038489.5,118603807.7,134276958.1,128497943.6,135055952.6,150728196.3,140753561.8,125254713.9,127567862.8,139493591.3,147417924.8,166215543.3,194000300.9,219476865.3,282725098.8,307473984.2,359739418.8,443379945.5,507285799,517075761.8,544218297.9,562697119.6,599968275.1,618943445.6,659313034.2,
Uganda,127002622.5,135393564.5,139615977.7,154712531.5,159704570.3,141303025.9,136157342.5,142191594.1,152379921.8,196015853.7,216667041.1,218533948.5,252119246.4,311856269.3,293527670.7,608685868.6,607135070.9,351838247,300075573.4,325663027.2,306144695.4,318551679.3,346762883.8,408367566.7,647606606.9,984759731.7,
Ukraine,779256926,1009582010,1449673947,912212088.8,620805531.6,696404380,741712830.6,872391873.3,1104808267,1322215078,1692684506,2101507366,2882279840,3385406783,2320408613,2587448221,2502296575,2835905353,2895001889,2997189214,2959581345,2943807592,3246786567,4169707536,5419138048,5924200880,
Upper middle income,67580345583,74280098857,77540344110,68618483766,67149973060,72514885585,77074706034,81976492766,90441906293,1.03352E+11,1.23531E+11,1.45653E+11,1.80197E+11,2.23823E+11,2.36256E+11,2.66204E+11,3.06002E+11,3.40465E+11,3.74513E+11,3.86051E+11,3.6516E+11,3.63071E+11,3.82244E+11,3.99575E+11,4.13936E+11,4.09792E+11,
Uruguay,523862025.5,575652014.7,575206289.5,573248407.6,574285890.7,555968792.4,523008311.4,344263066.3,269526777.2,279301971.5,347323784.9,392798690.7,416045332.5,567703932.8,577056008.5,755659469.7,824833542.2,924640335.6,1045084368,1034499447,969906845.5,988223629.6,1165710349,1271117731,1154916149,1163607698,
United States,2.95853E+11,2.87961E+11,2.93168E+11,2.90996E+11,2.98095E+11,3.20086E+11,3.31806E+11,3.78463E+11,4.40532E+11,4.92999E+11,5.33203E+11,5.58335E+11,5.89586E+11,6.56756E+11,7.05917E+11,7.38005E+11,7.52288E+11,7.25205E+11,6.79229E+11,6.47789E+11,6.3383E+11,6.39856E+11,6.46753E+11,6.82491E+11,7.34344E+11,7.78232E+11,
Uzbekistan,112678421.5,172211545.7,217747190.7,,250071736,115375384.6,59760610.47,45914432.99,54133695.46,,,,,,,,,,,,,,,1440385072,,,
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",1198810237,733197556,1541033864,1450963992,1408064716,1788322080,1911400137,1071363969,987890177.7,1448715983,2665390597,3630088496,4351560317,5660456451,4055379599,3991194835,3577531587,5114847100,6199698500,1554727108,320539158,218154892.9,2127936596,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,841930159.4,915089546.6,1026426801,1286528867,1784217422,2137625597,2401450914,2672286425,2686520590,3360860380,3727249276,4255721581,4562632501,5017401787,5073853534,5500000000,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,7.26591E+11,7.24515E+11,7.24579E+11,7.06829E+11,7.20489E+11,7.42433E+11,7.55078E+11,8.15707E+11,9.52682E+11,1.07592E+12,1.15955E+12,1.20604E+12,1.33768E+12,1.50972E+12,1.56427E+12,1.6484E+12,1.75048E+12,1.75775E+12,1.75559E+12,1.75419E+12,1.65293E+12,1.64914E+12,1.71798E+12,1.80195E+12,1.85993E+12,1.92885E+12,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,,,,,,,,,,,,,,927234.775,27227085.63,38578120.51,50968863.77,43390403.88,48597681.23,53575787.74,49984164.36,51937624.42,57262629.27,63344074.22,65705329.15,78965006.27,
"Yemen, Rep.",805892377.9,416008632.4,397073042.4,384502730.3,395252957.3,473664032.5,540101498.8,737366548,807313244.1,735485127.9,815627464,822130536.1,1050499364,1196411766,1420775264,1448153377,1612254443,1618840127,1648750524,1714830844,,,,,,,
South Africa,3292446562,2591787131,2414137710,1905656009,1738036625,1891725013,1802262236,1766082898,2574176278,3099065125,3566963815,3506139658,3525684244,3285925081,3592687702,4188168092,4594154078,4489590096,4118208483,3892485091,3488867948,3139312128,3591507613,3622918743,3435736037,3150828880,
Zambia,55265536.34,37835913.57,43362495.25,,56113432.89,,,,,98349404.04,139509353.6,205852231.6,232278664.4,278055135.8,220962285.8,280187778.6,309113764.2,346301423.1,381345802.1,443604666.5,372447569.8,299504759.9,339664531.4,378025431,292072462.6,212142427.4,
Zimbabwe,262900000,291650000,311400000,306000000,263400000,346300000,286700000,677000000,194800000,256100000,131400000,161700000,,,,98293000,198438000,318272000,356700000,368100000,376677000,358065000,340522000,420364000,546939000,,
